cell50,x50,y50,lon,lat
1680,-250000,1885000,-98.9526157385532,39.9476858621757
1691,300000,1885000,-92.4573599262971,39.932439589078
1693,400000,1885000,-91.278183761852,39.8936446533187
1703,900000,1885000,-85.4111973680051,39.5344410246514
1708,1150000,1885000,-82.5050394046948,39.2525061194544
1733,-1700000,1835000,-115.674203046748,37.9605054223636
1734,-1650000,1835000,-115.111250048077,38.0509081515254
1746,-1050000,1835000,-108.259881699426,38.9310140708376
1779,600000,1835000,-88.9680927877597,39.3379912721463
1781,700000,1835000,-87.8015038151459,39.266564826209
1785,900000,1835000,-85.4760772917737,39.0910599688058
1806,-2150000,1785000,-120.529131025162,36.6003466422895
1816,-1650000,1785000,-114.997026383745,37.6137314740291
1824,-1250000,1785000,-110.47354219247,38.2391382475713
1828,-1050000,1785000,-108.185436953713,38.4886110301113
1843,-300000,1785000,-99.4991766480412,39.0407377162598
1859,500000,1785000,-90.1727189748702,38.9532050660175
1932,100000,1735000,-94.8402585975881,38.6384830997318
1942,600000,1735000,-89.0536035066278,38.4482046619552
1968,-2150000,1685000,-120.244407036838,35.7366886647519
1985,-1300000,1685000,-110.863546076473,37.2889077717677
1998,-650000,1685000,-103.477503884636,37.9695817134734
2007,-200000,1685000,-98.3050773604088,38.1762012378967
2017,300000,1685000,-92.5432308905442,38.1491573558603
2021,500000,1685000,-90.2432289011057,38.0626871737045
2053,-1900000,1635000,-117.401221185199,35.8340375350455
2055,-1800000,1635000,-116.309720068748,36.0284548396865
2086,-250000,1635000,-98.8636716703275,37.7181303068927
2136,-1800000,1585000,-116.191657289476,35.5919904456063
2142,-1500000,1585000,-112.903685522039,36.1116762494753
2157,-750000,1585000,-104.51922523878,37.0053939083029
2171,-50000,1585000,-96.569470966042,37.3042552182227
2180,400000,1585000,-91.4476893271576,37.2200844432963
2189,850000,1585000,-86.3522139241805,36.9202188285545
2246,-400000,1535000,-100.525237636161,36.7743585194834
2298,-1900000,1485000,-117.033441649794,34.5268609216823
2325,-550000,1485000,-102.18130560822,36.2533090208269
2327,-450000,1485000,-101.059790871373,36.3060842712441
2329,-350000,1485000,-99.9368623998579,36.3483287603395
2367,1550000,1485000,-78.7474231111035,35.1529670681838
2379,-1750000,1435000,-115.309432956206,34.372336136639
2387,-1350000,1435000,-110.978992007988,35.0141759654531
2407,-350000,1435000,-99.9137142741606,35.9022516978281
2426,600000,1435000,-89.2981182420334,35.7775994510503
2442,1400000,1435000,-80.4758738182589,34.9427564464307
2475,-800000,1385000,-104.87243732517,35.1861308013561
2476,-750000,1385000,-104.320833933008,35.226492361513
2477,-700000,1385000,-103.768667448459,35.2642673518134
2491,0,1385000,-96.0000022057857,35.5200302223174
2512,1050000,1385000,-84.3792431971841,34.9456712257586
2518,1350000,1385000,-81.1072319871746,34.5726967365249
2540,-1300000,1335000,-110.267448756806,34.1991072412411
2572,300000,1335000,-92.6838982441855,35.0264916760369
2589,1150000,1335000,-83.3582065617986,34.3884321718038
2592,1300000,1335000,-81.7325499661634,34.1991033425694
2620,-900000,1285000,-105.859257535406,34.2084224034453
2628,-500000,1285000,-101.490983281778,34.4971232227703
2641,150000,1285000,-94.3510370459451,34.6146866822427
2655,850000,1285000,-86.6848755920825,34.253466745234
2690,-850000,1235000,-105.261892242205,33.8082253640039
2691,-800000,1235000,-104.720222973395,33.8504993980479
2702,-250000,1235000,-98.7319943795401,34.1469971525292
2720,650000,1235000,-88.9080620564726,33.9620464842071
2738,1550000,1235000,-79.2331555240572,32.9517506314397
2739,-1700000,1185000,-114.248734264047,32.2646496782136
2748,-1250000,1185000,-109.494156912319,32.9355753196754
2766,-350000,1185000,-99.8019365657066,33.6690477124081
2771,-100000,1185000,-97.0868019098934,33.7266076583854
2805,-1600000,1135000,-113.103585618153,31.9896728154539
2813,-1200000,1135000,-108.888404323179,32.5536989441695
2832,-250000,1135000,-98.7009444197394,33.2522149015689
2839,100000,1135000,-94.9193828471583,33.2789446128136
2842,250000,1135000,-93.29906236672,33.2522128462283
2845,400000,1135000,-91.68031008476,33.2025922876103
2883,-750000,1085000,-104.039948223294,32.5514776555157
2893,-250000,1085000,-98.6856823804366,32.8043931111908
2904,300000,1085000,-92.7775646070068,32.7904620699775
2908,500000,1085000,-90.6329266459233,32.7094642000665
2909,550000,1085000,-90.0975355071255,32.6829026661313
2910,600000,1085000,-89.5625196234712,32.6538205586402
2916,900000,1085000,-86.3621579157889,32.4265405720882
2919,1050000,1085000,-84.7697144596955,32.2791112380987
2934,-1100000,1035000,-107.694297862753,31.7796396545456
2946,-500000,1035000,-101.336967876248,32.2617897219308
2947,-450000,1035000,-100.804230856892,32.2857112139865
2961,250000,1035000,-93.3294137826427,32.3562499820744
2977,1050000,1035000,-84.8322683803352,31.8335072654656
2980,1200000,1035000,-83.2547662422939,31.6644889036048
2981,1250000,1035000,-82.7304555258525,31.603218792078
2986,-1200000,985000,-108.674829550724,31.2192796023064
3004,-150000,985000,-97.5936713184114,31.9278388719487
3008,50000,985000,-95.4687379895941,31.9378736536233
3012,250000,985000,-93.3443354620242,31.9077695205972
3016,450000,985000,-91.2225848534295,31.8375672055312
3020,650000,985000,-89.1055896038555,31.7273544651915
3036,-950000,935000,-106.000962087346,31.0404619577141
3038,-850000,935000,-104.954809462353,31.1299817212597
3043,-600000,935000,-102.330440425488,31.3105131930399
3048,-350000,935000,-99.6963656657252,31.4289770287057
3050,-250000,935000,-98.6409149881401,31.4589269894946
3068,650000,935000,-89.1437849173328,31.279360383324
3082,1350000,935000,-81.8411121189694,30.5841984335657
3090,-600000,885000,-102.295543930317,30.86197213419
3093,-450000,885000,-100.724683192454,30.9401530027924
3104,100000,885000,-94.9492519491577,31.0357910250605
3113,550000,885000,-90.2277397359544,30.8905047579505
3115,650000,885000,-89.1815602251886,30.8309626174634
3132,-800000,835000,-104.338671008213,30.2748063056004
3152,200000,835000,-93.9103047144458,30.5711929464304
3178,-850000,785000,-104.808761343133,29.7855097321022
3218,1500000,785000,-80.5480772781046,29.0384096567356
3240,350000,735000,-92.3839726133763,29.6300651216358
3244,550000,735000,-90.3216865443163,29.5418814094393
3245,600000,735000,-89.806875851041,29.5137286573061
3272,600000,685000,-89.8402781388904,29.0633693591805
3282,-400000,635000,-100.087599487598,28.7096306404462
3298,-450000,585000,-100.573229786619,28.2372688094091
3301,-300000,585000,-99.0501311431167,28.2916996996386
3342,-200000,435000,-98.0016885535042,26.956455643173
18,-1650000,3085000,-118.482453966982,49.0062653448723
29,-1700000,3035000,-118.976175551119,48.4567680841763
66,-2150000,2935000,-124.342727144176,46.4970832553958
84,-1250000,2935000,-112.807466634735,48.4175783877576
146,-50000,2885000,-96.6745640527728,48.9690518567947
152,2050000,2885000,-69.0858685956939,46.3235551326322
162,-1800000,2835000,-119.615134554676,46.4808764732146
172,-1300000,2835000,-113.224207399955,47.4447256103121
177,-1050000,2835000,-109.964831170176,47.8146333138399
186,-600000,2835000,-104.018754669619,48.2858893153622
219,-1900000,2785000,-120.703153437061,45.8180002889014
236,-1050000,2785000,-109.868478507139,47.3667366106989
237,-1000000,2785000,-109.216765325715,47.4309931506038
269,1950000,2785000,-70.6767402542768,45.7008752966752
270,2000000,2785000,-70.0588362662863,45.5809568985751
300,-1000000,2735000,-109.126073329897,46.9831825089554
321,50000,2735000,-95.3395024197597,47.6073017280822
322,100000,2735000,-94.6790673591999,47.6025817953093
426,-1500000,2635000,-115.274877219715,45.3293836389977
434,-1100000,2635000,-110.224782157076,45.9609058296223
435,-1050000,2635000,-109.587183587157,46.0265880653974
438,-900000,2635000,-107.667194804247,46.2056944121081
457,50000,2635000,-95.3485573458101,46.7031756401496
461,250000,2635000,-92.7440076170511,46.6660547812718
490,-2100000,2585000,-122.468425913477,43.6085557269216
514,-900000,2585000,-107.588546037115,45.758604479281
538,300000,2585000,-92.1200494235309,46.1984005549255
574,-1750000,2535000,-118.0860809753,43.9677789938819
611,100000,2535000,-94.7147949783268,45.7970132623741
667,-1000000,2485000,-108.690550536324,44.7521441581841
687,0,2485000,-96.0000025939509,45.3531336913344
689,100000,2485000,-94.7234262259111,45.3470928615892
706,950000,2485000,-83.9370092824233,44.8104680668709
707,1000000,2485000,-83.3094513370789,44.7521439286566
731,-1700000,2435000,-117.199499253185,43.1960177787904
764,-50000,2435000,-96.6340618099593,44.902171516468
765,0,2435000,-96.0000039781746,44.9036691552166
780,750000,2435000,-86.5205584466946,44.5674478671363
817,-1350000,2385000,-112.828227413669,43.3801800559254
847,150000,2385000,-94.1106560088257,44.4412894706312
851,350000,2385000,-91.5941042750878,44.3818440915806
861,850000,2385000,-85.3372677950277,44.026412755057
862,900000,2385000,-84.7157652775283,43.9747552417506
864,1000000,2385000,-83.4757152385779,43.8627372814623
892,-1950000,2335000,-119.886894620832,41.8008476675629
900,-1550000,2335000,-115.134415438201,42.6037923377862
903,-1400000,2335000,-113.325557796279,42.859702751895
916,-750000,2335000,-105.355431500077,43.6748993123552
939,400000,2335000,-90.9988800154384,43.9117071774105
978,-1950000,2285000,-119.737083728192,41.3680231882423
988,-1450000,2285000,-113.815442855092,42.3377675600178
1017,0,2285000,-96.0000036690754,43.5579210310682
1021,200000,2285000,-93.5140701917013,43.5344856806831
1022,250000,2285000,-92.8929850175705,43.5213042355099
1023,300000,2285000,-92.2721658377833,43.5051982915578
1034,900000,2285000,-84.8620300627749,43.0850188664586
1060,-2000000,2235000,-120.168507053611,40.8241923898096
1070,-1500000,2235000,-114.298025217819,41.8143660803145
1078,-1100000,2235000,-109.495418486021,42.4100045574667
1089,-550000,2235000,-102.781899769935,42.9343397326846
1105,250000,2235000,-92.91316267366,43.0737412711056
1126,1500000,2235000,-77.701975046807,41.814365012185
1146,-1900000,2185000,-118.865032973934,40.6100515523276
1150,-1700000,2185000,-116.536552818459,41.0143505753549
1164,-1000000,2185000,-108.204411007697,42.0875079545148
1194,500000,2185000,-89.8725308990673,42.5183295556086
1238,-1400000,2135000,-112.890389902494,41.1006426615481
1271,250000,2135000,-92.9527412060119,42.1795174639118
1362,550000,2085000,-89.3473630429014,41.5962805633915
1422,-650000,2035000,-103.807579397748,41.0829987619307
1436,50000,2035000,-95.3980673281778,41.320212930471
1437,100000,2035000,-94.7961830042359,41.3159718484025
1445,500000,2035000,-89.9886492283756,41.1803213705957
1460,1250000,2035000,-81.0754685861499,40.4433195237712
1480,-1950000,1985000,-118.875523282093,38.770325994218
1487,-1600000,1985000,-114.888074290888,39.4511414371526
1494,-1250000,1985000,-110.832117503902,40.0024878241874
1512,-350000,1985000,-100.184337162395,40.8062406295202
1513,-300000,1985000,-99.5871898396094,40.824490841399
1531,600000,1985000,-88.8358098894117,40.6730195871523
1563,-1950000,1935000,-118.737856534291,38.3370258156989
1572,-1500000,1935000,-113.627264368057,39.1835804019434
1601,-50000,1935000,-96.5944011185876,40.4272439894598
1611,450000,1935000,-90.6559682846348,40.3156634238774
1648,-1850000,1885000,-117.482816824566,38.1086564763443
1694,450000,1885000,-90.6891176132872,39.8701012502943
1695,500000,1885000,-90.1004604212585,39.8437982627399
1697,600000,1885000,-88.9245463810931,39.782923320216
1729,-1900000,1835000,-117.911709324647,37.5731463666341
1768,50000,1835000,-95.412943327705,39.5347731626766
1769,100000,1835000,-94.8259337427661,39.530640574529
1776,450000,1835000,-90.7218581288131,39.4246172726319
1777,500000,1835000,-90.1368125602362,39.3984796543055
1871,1100000,1785000,-83.241099182288,38.4302298770184
1875,1300000,1785000,-80.956956591859,38.1701359834128
1888,-2100000,1735000,-119.842602923506,36.280733762591
1935,250000,1735000,-93.1014014532363,38.6099087053127
1996,-750000,1685000,-104.622002598029,37.8940941282009
1999,-600000,1685000,-102.904416961142,38.0033018600806
2005,-300000,1685000,-99.456769184908,38.149158540346
2011,0,1685000,-96.0000001544646,38.1978430777335
2016,250000,1685000,-93.1189711550852,38.1640300264058
2022,550000,1685000,-89.6691764593537,38.0343360060202
2043,1600000,1685000,-77.7822472051658,36.8251882325663
2082,-450000,1635000,-101.151118862104,37.6428969345517
2105,700000,1635000,-87.9982552693836,37.4886343762356
2106,750000,1635000,-87.4296935050877,37.4497825942367
2107,800000,1635000,-86.8617458393516,37.4082734692825
2123,1600000,1635000,-77.889427066047,36.386993986206
2125,1700000,1635000,-76.7872462545024,36.21279509099
2182,500000,1585000,-90.3120564696823,37.1720263364377
2183,550000,1585000,-89.7448283982281,37.1440054924986
2188,800000,1585000,-86.9161736069405,36.9641264178975
2205,1650000,1585000,-77.4467033388421,35.8632239329419
2263,450000,1535000,-90.9101310962446,36.7517900574896
2264,500000,1535000,-90.3458569409682,36.7265752374367
2268,700000,1535000,-88.0931427504458,36.5993026242576
2274,1000000,1535000,-84.7314631409637,36.3295251928501
2277,1150000,1535000,-83.0606605774572,36.1594033534605
2282,1400000,1535000,-80.2942598031607,35.8241769283958
2283,1450000,1535000,-79.7440365404023,35.7494355632394
2289,1750000,1535000,-76.466909447238,35.2476852281264
2309,-1350000,1485000,-111.066215389334,35.4553885789574
2338,100000,1485000,-94.8745938710034,36.4077716930655
2343,350000,1485000,-92.0631409282478,36.3483281360974
2365,1450000,1485000,-79.8384435429095,35.3092499334041
2382,-1600000,1435000,-113.694033841816,34.6318486093444
2399,-750000,1435000,-104.369562351226,35.6714679087133
2401,-650000,1435000,-103.258286350591,35.7448271099921
2402,-600000,1435000,-102.701884207174,35.777599231587
2404,-500000,1435000,-101.587733140353,35.835309005874
2428,700000,1435000,-88.1858097928598,35.7094496972282
2439,1250000,1435000,-82.1142233849484,35.149378437559
2440,1300000,1435000,-81.5671336894524,35.0830455089462
2446,1600000,1435000,-78.3059607433674,34.6318469435622
2447,1650000,1435000,-77.7662960470092,34.5478370175567
2456,-1750000,1385000,-115.199491311272,33.9341760488637
2471,-1000000,1385000,-107.072504584138,34.9989016804811
2481,-500000,1385000,-101.555106428601,35.3894436135557
2482,-450000,1385000,-101.000678502402,35.414240211478
2484,-350000,1385000,-99.8908360256249,35.4560200592788
2495,200000,1385000,-93.7758311250654,35.4991260038987
2508,850000,1385000,-86.5765583669794,35.1431879581596
2520,1450000,1385000,-80.0240397030619,34.4280976822536
2558,-400000,1335000,-100.420079281112,34.9901265265278
2569,150000,1335000,-94.341445252439,35.061579804822
2576,500000,1335000,-90.4771417827683,34.9433873718506
2580,700000,1335000,-88.2763334537777,34.8188840621696
2607,-1550000,1285000,-112.861810372469,33.3926690425664
2627,-550000,1285000,-102.038671717734,34.4700156193348
2630,-400000,1285000,-100.394548195611,34.5436118676922
2642,200000,1285000,-93.8015535770568,34.6056364757268
2647,450000,1285000,-91.0570717313057,34.5216544949502
2650,600000,1285000,-89.4140422866036,34.440334623904
2708,50000,1235000,-95.4534601091758,34.1778602926
2712,250000,1235000,-93.2680115851324,34.1469958480805
2716,450000,1235000,-91.0854486818004,34.075024651551
2718,550000,1235000,-89.9959658021667,34.023652219827
2731,1200000,1235000,-82.9651928944359,33.4414259651853
2743,-1500000,1185000,-112.145546122416,32.5874969187896
2764,-450000,1185000,-100.886501039125,33.6281401410039
2765,-400000,1185000,-100.344360229041,33.649869989223
2787,700000,1185000,-88.408262812509,33.4812817737034
2789,800000,1185000,-87.3293644049872,33.4047569350494
2812,-1250000,1135000,-109.418451596009,32.4918395576725
2828,-450000,1135000,-100.858767230747,33.1809734853319
2830,-350000,1135000,-99.780342767027,33.2216750491001
2837,0,1135000,-96.0000032102807,33.2840362994955
2846,450000,1135000,-91.1412371286802,33.1809717983277
2855,900000,1135000,-86.3077388399068,32.8724924715412
2874,-1200000,1085000,-108.816421235691,32.1092902574787
2876,-1100000,1085000,-107.759740864303,32.2249865664499
2889,-450000,1085000,-100.831345500171,32.7335050098029
2912,700000,1085000,-88.4937448749169,32.5881062865733
2920,1100000,1085000,-84.2402597124436,32.2249852394858
2923,1250000,1085000,-82.6564162133439,32.0477257477334
2941,-750000,1035000,-103.994961030325,32.10456756307
2943,-650000,1035000,-102.933032830919,32.174970623539
2968,600000,1035000,-89.598599701194,32.2064141590293
